work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote,company_location,company_size
2022,SE,FT,Data Engineer,144000,US,1,US,M
2022,SE,FT,Data Analyst,192500,US,1,US,M
2022,SE,FT,Data Analyst,140000,US,1,US,M
2022,SE,FT,Data Analyst,65000,US,1,US,M
2022,SE,FT,Data Analyst,55000,US,1,US,M
2022,SE,FT,Analytics Engineer,170000,US,1,US,M
2022,SE,FT,Analytics Engineer,125000,US,1,US,M
2022,SE,FT,Data Engineer,197430,US,1,US,M
2022,SE,FT,Data Engineer,134760,US,1,US,M
2022,MI,FT,Data Scientist,120000,US,1,US,M
2022,SE,FT,Data Engineer,220000,US,1,US,M
2022,SE,FT,Data Engineer,162000,US,1,US,M
2022,SE,FT,Data Architect,149040,US,1,US,M
2022,SE,FT,Data Architect,113900,US,1,US,M
2022,SE,FT,Data Engineer,230000,US,1,US,M
2022,SE,FT,Data Engineer,154600,US,1,US,M
2022,MI,FT,Data Engineer,160000,US,1,US,M
2022,MI,FT,Data Engineer,75000,US,1,US,M
2022,SE,FT,Data Scientist,140000,US,1,US,M
2022,SE,FT,Data Scientist,120000,US,1,US,M
2022,SE,FT,ML Engineer,243000,US,1,US,M
2022,SE,FT,ML Engineer,183000,US,1,US,M
2022,MI,FT,Data Scientist,130000,US,1,US,M
2022,MI,FT,Data Scientist,90000,US,1,US,M
2022,SE,FT,Data Analyst,116000,US,1,US,M
2022,SE,FT,Data Analyst,96000,US,1,US,M
2022,SE,FT,Data Engineer,194000,US,1,US,M
2022,SE,FT,Data Engineer,129400,US,1,US,M
2022,SE,FT,Data Architect,190000,US,1,US,M
2022,SE,FT,Data Architect,135000,US,1,US,M
2022,MI,FT,Data Analyst,80000,US,1,US,L
2022,SE,FT,Data Engineer,205000,US,1,US,M
2022,SE,FT,Data Engineer,150000,US,1,US,M
2022,SE,FT,Data Scientist,175000,US,1,US,M
2022,SE,FT,Data Scientist,145000,US,1,US,M
2022,SE,FT,Data Architect,235000,US,1,US,M
2022,SE,FT,Data Architect,175000,US,1,US,M
2022,MI,FT,Data Engineer,160000,US,1,US,M
2022,MI,FT,Data Engineer,90000,US,1,US,M
2022,SE,FT,Data Engineer,125000,US,1,US,M
2022,SE,FT,Data Engineer,110000,US,1,US,M
2022,SE,FT,Data Scientist,148000,US,1,US,M
2022,SE,FT,Data Scientist,107000,US,1,US,M
2022,EX,FT,Data Engineer,310000,US,1,US,M
2022,EX,FT,Data Engineer,239000,US,1,US,M
2022,SE,FT,Data Scientist,168000,US,1,US,M
2022,SE,FT,Data Scientist,130000,US,1,US,M
2022,SE,FT,Data Scientist,136000,US,1,US,M
2022,SE,FT,Data Scientist,104000,US,1,US,M
2022,MI,FT,Data Engineer,161000,US,1,US,M
2022,MI,FT,Data Engineer,118000,US,1,US,M
2022,SE,FT,Applied Scientist,205000,US,1,US,M
2022,SE,FT,Applied Scientist,184000,US,1,US,M
2022,SE,FT,Applied Scientist,205000,US,1,US,M
2022,SE,FT,Applied Scientist,184000,US,1,US,M
2022,SE,FT,Applied Scientist,230000,US,1,US,M
2022,SE,FT,Applied Scientist,196000,US,1,US,M
2022,MI,FT,Data Engineer,175000,US,1,US,M
2022,MI,FT,Data Engineer,135000,US,1,US,M
2022,SE,FT,Data Engineer,231250,US,1,US,M
2022,SE,FT,Data Engineer,138750,US,1,US,M
2022,SE,FT,Analytics Engineer,193750,US,1,US,M
2022,SE,FT,Analytics Engineer,116250,US,1,US,M
2022,SE,FT,Data Engineer,231250,US,1,US,M
2022,SE,FT,Data Engineer,138750,US,1,US,M
2022,SE,FT,Analytics Engineer,231250,US,1,US,M
2022,SE,FT,Analytics Engineer,138750,US,1,US,M
2022,SE,FT,Analytics Engineer,231250,US,1,US,M
2022,SE,FT,Analytics Engineer,138750,US,1,US,M
2022,SE,FT,Data Engineer,193750,US,1,US,M
2022,SE,FT,Data Engineer,116250,US,1,US,M
2022,SE,FT,Data Scientist,208000,US,1,US,M
2022,SE,FT,Data Scientist,127000,US,1,US,M
2022,SE,FT,Research Scientist,300000,US,1,US,M
2022,SE,FT,Research Scientist,196000,US,1,US,M
2022,SE,FT,Data Scientist,205000,US,1,US,M
2022,SE,FT,Data Scientist,185000,US,1,US,M
2022,SE,FT,Applied Scientist,205000,US,1,US,M
2022,SE,FT,Applied Scientist,184000,US,1,US,M
2022,SE,FT,Data Scientist,350000,US,1,US,M
2022,SE,FT,Data Scientist,135000,US,1,US,M
2022,SE,FT,Data Analyst,115934,US,1,US,M
2022,SE,FT,Data Analyst,81666,US,1,US,M
2022,SE,FT,Data Engineer,175000,US,1,US,M
2022,SE,FT,Data Engineer,150000,US,1,US,M
2022,SE,FT,Data Engineer,135000,US,1,US,M
2022,SE,FT,Data Engineer,100000,US,1,US,M
2022,SE,FT,Data Scientist,177500,US,1,US,M
2022,SE,FT,Data Scientist,134000,US,1,US,M
2022,SE,FT,Data Architect,192564,US,1,US,M
2022,SE,FT,Data Architect,144854,US,1,US,M
2022,SE,FT,Data Engineer,179305,US,1,US,M
2022,SE,FT,Data Engineer,142127,US,1,US,M
2022,SE,FT,Data Engineer,315000,US,1,US,M
2022,SE,FT,Data Engineer,225000,US,1,US,M
2022,SE,FT,Data Scientist,243900,US,1,US,M
2022,SE,FT,Data Scientist,156600,US,1,US,M
2022,SE,FT,Data Engineer,182500,US,1,US,M
2022,SE,FT,Data Engineer,128500,US,1,US,M
2022,MI,FT,Data Engineer,160000,US,1,US,M
2022,MI,FT,Data Engineer,90000,US,1,US,M
2022,EN,FT,Data Manager,77300,US,1,US,M
2022,EN,FT,Data Manager,45600,US,1,US,M
2022,SE,FT,Data Analyst,127000,US,1,US,M
2022,SE,FT,Data Analyst,110000,US,1,US,M
2022,SE,FT,Data Architect,210000,US,1,US,M
2022,SE,FT,Data Architect,136000,US,1,US,M
2022,SE,FT,Data Engineer,170000,US,1,US,M
2022,SE,FT,Data Engineer,140000,US,1,US,M
2022,MI,FT,Data Scientist,120000,US,1,US,M
2022,MI,FT,Data Scientist,100000,US,1,US,M
2022,MI,FT,Data Scientist,85000,US,1,US,M
2022,MI,FT,Data Scientist,78000,US,1,US,M
2022,SE,FT,Data Engineer,161000,US,1,US,M
2022,SE,FT,Data Engineer,110000,US,1,US,M
2022,SE,FT,Data Scientist,136000,US,1,US,M
2022,SE,FT,Data Scientist,104000,US,1,US,M
2022,MI,FT,Data Analyst,150000,US,1,US,M
2022,MI,FT,Data Analyst,100000,US,1,US,M
2022,EN,FT,Data Analyst,64000,US,1,US,L
2022,SE,FT,Data Engineer,275000,US,1,US,M
2022,SE,FT,Data Engineer,166000,US,1,US,M
2022,SE,FT,Data Engineer,236000,US,1,US,M
2022,SE,FT,Data Engineer,182000,US,1,US,M
2022,SE,FT,Data Scientist,180000,US,1,US,M
2022,SE,FT,Data Scientist,140000,US,1,US,M
2022,SE,FT,Data Analyst,135000,US,1,US,M
2022,SE,FT,Data Analyst,100000,US,1,US,M
2022,MI,FT,Research Engineer,240000,US,1,US,M
2022,SE,FT,Data Engineer,195000,US,1,US,M
2022,SE,FT,Data Engineer,175000,US,1,US,M
2022,MI,FT,ML Engineer,180000,US,1,US,M
2022,MI,FT,ML Engineer,100000,US,1,US,M
2022,SE,FT,Data Engineer,97000,US,1,US,M
2022,SE,FT,Data Engineer,90000,US,1,US,M
2022,SE,FT,Machine Learning Engineer,210000,US,1,US,M
2022,SE,FT,Machine Learning Engineer,180000,US,1,US,M
2022,EX,FT,Analytics Engineer,210000,US,1,US,M
2022,EX,FT,Analytics Engineer,157000,US,1,US,M
2022,EN,FT,Data Scientist,180000,US,1,US,M
2022,EN,FT,Data Scientist,100000,US,1,US,M
2022,SE,FT,Data Analyst,175950,US,1,US,M
2022,SE,FT,Data Analyst,130050,US,1,US,M
2022,SE,FT,Data Analyst,236600,US,1,US,M
2022,SE,FT,Data Analyst,89200,US,1,US,M
2022,EN,FT,Data Scientist,80000,US,1,US,L
2022,SE,FT,Data Scientist,155000,US,1,US,M
2022,SE,FT,Data Scientist,38000,US,1,US,M
2022,SE,FT,Data Scientist,155000,US,1,US,M
2022,SE,FT,Data Scientist,38000,US,1,US,M
2022,SE,FT,Data Scientist,153600,US,1,US,M
2022,SE,FT,Data Scientist,106800,US,1,US,M
2022,SE,FT,Data Scientist,185000,US,1,US,M
2022,SE,FT,Data Scientist,50000,US,1,US,M
2022,SE,FT,Data Scientist,155000,US,1,US,M
2022,SE,FT,Data Scientist,38000,US,1,US,M
2022,SE,FT,Data Scientist,168000,US,1,US,M
2022,SE,FT,Data Scientist,130000,US,1,US,M
2022,SE,FT,Data Scientist,120000,US,1,US,S
2022,SE,FT,Data Scientist,55000,US,1,US,S
2022,SE,FT,Data Engineer,185000,US,1,US,M
2022,SE,FT,Data Engineer,50000,US,1,US,M
2022,SE,FT,Data Scientist,200000,US,1,US,M
2022,SE,FT,Data Scientist,175000,US,1,US,M
2022,MI,FT,ML Engineer,148500,US,1,US,L
2022,MI,FT,ML Engineer,98200,US,1,US,L
2022,SE,FT,Data Analyst,115000,US,1,US,M
2022,SE,FT,Data Analyst,95000,US,1,US,M
2022,SE,FT,Data Architect,225000,US,1,US,M
2022,SE,FT,Data Architect,66000,US,1,US,M
2022,SE,FT,Data Scientist,185000,US,1,US,M
2022,SE,FT,Data Scientist,50000,US,1,US,M
2022,EN,FT,BI Data Analyst,57000,US,1,US,L
2022,MI,FT,Data Scientist,144200,US,1,US,M
2022,MI,FT,Data Scientist,115360,US,1,US,M
2022,SE,FT,Data Engineer,170000,US,1,US,M
2022,SE,FT,Data Engineer,150000,US,1,US,M
2022,SE,FT,Data Architect,180000,US,1,US,M
2022,SE,FT,Data Architect,160000,US,1,US,M
2022,SE,FT,Machine Learning Manager,200000,US,1,US,M
2022,SE,FT,Machine Learning Manager,150000,US,1,US,M
2022,SE,FT,Data Engineer,188700,US,1,US,M
2022,SE,FT,Data Engineer,160395,US,1,US,M
2022,SE,FT,Data Analyst,115934,US,1,US,M
2022,SE,FT,Data Analyst,81666,US,1,US,M
2022,SE,FT,Data Scientist,198440,US,1,US,M
2022,SE,FT,Data Scientist,144000,US,1,US,M
2022,SE,FT,Applied Scientist,191475,US,1,US,M
2022,SE,FT,Applied Scientist,141525,US,1,US,M
2022,SE,FT,Lead Data Scientist,156868,US,1,US,L
2022,SE,FT,Data Engineer,200000,US,1,US,M
2022,SE,FT,Data Engineer,180000,US,1,US,M
2022,MI,FT,Analytics Engineer,108000,US,1,US,M
2022,MI,FT,Analytics Engineer,85000,US,1,US,M
2022,SE,FT,Machine Learning Engineer,210000,US,1,US,M
2022,SE,FT,Machine Learning Engineer,180000,US,1,US,M
2022,SE,FT,Data Engineer,165000,US,1,US,M
2022,SE,FT,Data Engineer,132000,US,1,US,M
2022,SE,FT,Analytics Engineer,130000,US,1,US,M
2022,SE,FT,Analytics Engineer,110000,US,1,US,M
2022,MI,FT,Data Analytics Engineer,135000,US,1,US,L
2022,SE,FT,Data Engineer,178800,US,1,US,L
2022,SE,FT,Data Engineer,132100,US,1,US,L
2022,SE,FT,Data Engineer,160000,US,1,US,M
2022,SE,FT,Data Engineer,85000,US,1,US,M
2022,SE,FT,ETL Developer,250000,US,1,US,M
2022,SE,FT,ETL Developer,63000,US,1,US,M
2022,EX,FT,Data Engineer,187200,US,1,US,M
2022,EX,FT,Data Engineer,116100,US,1,US,M
2022,SE,FT,Data Engineer,200000,US,1,US,M
2022,SE,FT,Data Engineer,145000,US,1,US,M
2022,EN,FT,AI Scientist,50000,US,1,US,M
2022,SE,FT,Data Scientist Lead,183000,US,1,US,L
2022,SE,FT,Data Analyst,99750,US,1,US,M
2022,SE,FT,Data Analyst,68400,US,1,US,M
2022,SE,FT,Data Scientist,236900,US,1,US,L
2022,SE,FT,Data Scientist,159200,US,1,US,L
2022,SE,FT,Data Science Manager,243225,US,1,US,M
2022,SE,FT,Data Science Manager,179775,US,1,US,M
2022,SE,FT,Data Engineer,175000,US,1,US,M
2022,SE,FT,Data Engineer,150000,US,1,US,M
2022,SE,FT,Machine Learning Engineer,210000,US,1,US,M
2022,SE,FT,Machine Learning Engineer,180000,US,1,US,M
2022,SE,FT,Data Scientist,148000,US,1,US,M
2022,SE,FT,Data Scientist,128000,US,1,US,M
2022,SE,FT,Data Architect,190000,US,1,US,M
2022,SE,FT,Data Architect,135000,US,1,US,M
2022,SE,FT,Analytics Engineer,130000,US,1,US,M
2022,SE,FT,Analytics Engineer,110000,US,1,US,M
2022,SE,FT,Data Scientist,191475,US,1,US,M
2022,SE,FT,Data Scientist,141525,US,1,US,M
2022,SE,FT,Data Engineer,160000,US,1,US,M
2022,SE,FT,Data Engineer,85000,US,1,US,M
2022,SE,FT,ML Engineer,195400,US,1,US,L
2022,SE,FT,ML Engineer,131300,US,1,US,L
2022,EN,FT,Data Specialist,105000,CL,1,US,L
2022,SE,FT,Data Scientist,191475,US,1,US,M
2022,SE,FT,Data Scientist,141525,US,1,US,M
2022,SE,FT,Data Scientist,207000,US,1,US,M
2022,SE,FT,Data Scientist,153000,US,1,US,M
2022,SE,FT,Data Scientist,191475,US,1,US,M
2022,SE,FT,Data Scientist,141525,US,1,US,M
2022,SE,FT,Data Scientist,191475,US,1,US,M
2022,SE,FT,Data Scientist,141525,US,1,US,M
2022,SE,FT,Data Scientist,191475,US,1,US,M
2022,SE,FT,Data Scientist,141525,US,1,US,M
2022,SE,FT,Data Scientist,191475,US,1,US,M
2022,SE,FT,Data Scientist,141525,US,1,US,M
2022,SE,FT,Data Scientist,207000,US,1,US,M
2022,SE,FT,Data Scientist,153000,US,1,US,M
2022,SE,FT,Data Scientist,191475,US,1,US,M
2022,SE,FT,Data Scientist,141525,US,1,US,M
2022,SE,FT,Data Scientist,191475,US,1,US,M
2022,SE,FT,Data Scientist,141525,US,1,US,M
2022,SE,FT,Data Scientist,191475,US,1,US,M
2022,SE,FT,Data Scientist,141525,US,1,US,M
2022,SE,FT,ML Engineer,130000,US,1,US,M
2022,SE,FT,ML Engineer,84000,US,1,US,M
2022,MI,FT,Data Operations Engineer,100000,US,1,US,M
2022,MI,FT,Data Operations Engineer,60000,US,1,US,M
2022,MI,FT,Business Data Analyst,150000,US,1,US,L
2022,SE,FT,Data Analyst,144000,US,1,US,M
2022,SE,FT,Data Analyst,113000,US,1,US,M
2022,SE,FT,Data Architect,195400,US,1,US,L
2022,SE,FT,Data Architect,131300,US,1,US,L
2022,SE,FT,Machine Learning Engineer,195400,US,1,US,L
2022,SE,FT,Machine Learning Engineer,131300,US,1,US,L
2022,SE,FT,Data Architect,195400,US,1,US,L
2022,SE,FT,Data Architect,131300,US,1,US,L
2022,SE,FT,Data Architect,190000,US,1,US,M
2022,SE,FT,Data Architect,135000,US,1,US,M
2022,SE,FT,Data Engineer,135000,US,1,US,M
2022,SE,FT,Data Engineer,80000,US,1,US,M
2022,SE,FT,Data Engineer,160000,US,1,US,M
2022,SE,FT,Data Engineer,85000,US,1,US,M
2022,SE,FT,Data Engineer,178800,US,1,US,L
2022,SE,FT,Data Engineer,132100,US,1,US,L
2022,SE,FT,Data Engineer,140000,US,1,US,M
2022,SE,FT,Data Engineer,105000,US,1,US,M
2022,SE,FT,Analytics Engineer,190000,US,1,US,M
2022,SE,FT,Analytics Engineer,140000,US,1,US,M
2022,MI,FT,Data Operations Engineer,100000,US,1,US,M
2022,MI,FT,Data Operations Engineer,60000,US,1,US,M
2022,SE,FT,Data Scientist,180000,US,1,US,L
2022,SE,FT,Data Scientist,165000,US,1,US,L
2022,SE,FT,Data Architect,190000,US,1,US,M
2022,SE,FT,Data Architect,135000,US,1,US,M
2022,SE,FT,Analytics Engineer,122500,US,1,US,M
2022,SE,FT,Analytics Engineer,100000,US,1,US,M
2022,EX,FT,Data Engineer,297500,US,1,US,M
2022,EX,FT,Data Engineer,260000,US,1,US,M
2022,SE,FT,Data Engineer,193000,ES,1,US,M
2022,MI,FT,Data Operations Engineer,100000,US,1,US,M
2022,MI,FT,Data Operations Engineer,60000,US,1,US,M
2022,SE,FT,Data Scientist,136994,US,1,US,M
2022,SE,FT,Data Scientist,101570,US,1,US,M
2022,SE,FT,ETL Developer,250000,US,1,US,M
2022,SE,FT,ETL Developer,63000,US,1,US,M
2022,SE,FT,Data Scientist,191475,US,1,US,M
2022,SE,FT,Data Scientist,141525,US,1,US,M
2022,MI,FT,Data Analyst,136000,US,1,US,M
2022,MI,FT,Data Analyst,112000,US,1,US,M
2022,SE,FT,Data Scientist,172000,US,1,US,M
2022,SE,FT,Data Scientist,140000,US,1,US,M
2022,SE,FT,Data Engineer,250000,US,1,US,M
2022,SE,FT,Data Engineer,63000,US,1,US,M
2022,SE,FT,Data Engineer,180000,US,1,US,M
2022,SE,FT,Data Engineer,150000,US,1,US,M
2022,SE,FT,Data Engineer,250000,US,1,US,M
2022,SE,FT,Data Engineer,63000,US,1,US,M
2022,SE,FT,Data Scientist,191475,US,1,US,M
2022,SE,FT,Data Scientist,141525,US,1,US,M
2022,MI,FT,Data Analyst,97500,US,1,US,L
2022,SE,FT,Applied Scientist,212800,US,1,US,M
2022,SE,FT,Applied Scientist,142800,US,1,US,M
2022,SE,FT,Analytics Engineer,165000,US,1,US,M
2022,SE,FT,Analytics Engineer,140250,US,1,US,M
2022,SE,FT,Data Scientist,179400,US,1,US,M
2022,SE,FT,Data Scientist,154000,US,1,US,M
2022,SE,FT,Data Scientist,191475,US,1,US,M
2022,SE,FT,Data Scientist,141525,US,1,US,M
2022,SE,FT,Data Scientist,191475,US,1,US,M
2022,SE,FT,Data Scientist,141525,US,1,US,M
2022,SE,FT,Data Scientist,191475,US,1,US,M
2022,SE,FT,Data Scientist,141525,US,1,US,M
2022,SE,FT,Data Scientist,191475,US,1,US,M
2022,SE,FT,Data Scientist,141525,US,1,US,M
2022,SE,FT,Data Scientist,191475,US,1,US,M
2022,SE,FT,Data Scientist,141525,US,1,US,M
2022,SE,FT,Data Scientist,191475,US,1,US,M
2022,SE,FT,Data Scientist,141525,US,1,US,M
2022,SE,FT,Data Scientist,191475,US,1,US,M
2022,SE,FT,Data Scientist,141525,US,1,US,M
2022,SE,FT,Data Operations Analyst,81000,US,1,US,M
2022,SE,FT,Data Operations Analyst,66000,US,1,US,M
2022,EN,FT,Data Analyst,46000,US,1,US,L
2022,EN,FT,Data Engineer,80000,US,1,US,L
2022,EX,FT,Machine Learning Scientist,200000,US,1,US,S
2022,EX,FT,Machine Learning Scientist,180000,US,1,US,S
2022,EX,FT,AI Scientist,200000,US,1,US,S
2022,SE,FT,Data Scientist,191475,US,1,US,M
2022,SE,FT,Data Scientist,141525,US,1,US,M
2022,SE,FT,Data Scientist,191475,US,1,US,M
2022,SE,FT,Data Scientist,141525,US,1,US,M
2022,SE,FT,Data Scientist,191475,US,1,US,M
2022,SE,FT,Data Scientist,141525,US,1,US,M
2022,SE,FT,Data Specialist,95000,US,1,US,M
2022,SE,FT,Data Specialist,70000,US,1,US,M
2022,MI,FT,Applied Machine Learning Scientist,75000,BO,1,US,M
2022,SE,FT,Data Scientist,170000,US,1,US,M
2022,SE,FT,Data Scientist,130000,US,1,US,M
2022,MI,FT,Data Analytics Consultant,113000,US,1,US,L
2022,MI,FT,Product Data Analyst,140000,US,1,US,M
2022,SE,FT,ETL Developer,146200,US,1,US,M
2022,SE,FT,ETL Developer,124270,US,1,US,M
2022,SE,FT,Machine Learning Infrastructure Engineer,186000,US,1,US,M
2022,SE,FT,Machine Learning Infrastructure Engineer,148800,US,1,US,M
2022,SE,FT,Machine Learning Engineer,186000,US,1,US,M
2022,SE,FT,Machine Learning Engineer,148800,US,1,US,M
2022,MI,FT,Data Science Manager,158000,US,1,US,M
2022,MI,FT,Data Science Manager,134000,US,1,US,M
2022,SE,FT,Data Scientist,170000,US,1,US,M
2022,SE,FT,Data Scientist,120000,US,1,US,M
2022,EX,FT,Analytics Engineer,200000,US,1,US,M
2022,EX,FT,Analytics Engineer,150000,US,1,US,M
2022,SE,FT,Data Engineer,135000,US,1,US,M
2022,SE,FT,Data Engineer,85000,US,1,US,M
2022,SE,FT,Machine Learning Engineer,135000,US,1,US,M
2022,SE,FT,Machine Learning Engineer,85000,US,1,US,M
2022,SE,FT,Data Science Manager,206000,US,1,US,M
2022,SE,FT,Data Science Manager,175100,US,1,US,M
2022,SE,FT,Data Architect,149040,US,1,US,M
2022,SE,FT,Data Architect,113900,US,1,US,M
2022,SE,FT,Data Engineer,154000,US,1,US,M
2022,SE,FT,Data Engineer,126000,US,1,US,M
2022,SE,FT,Machine Learning Engineer,200000,US,1,US,L
2022,SE,FT,Machine Learning Engineer,150000,US,1,US,L
2022,SE,FT,Analytics Engineer,170000,US,1,US,M
2022,SE,FT,Analytics Engineer,135000,US,1,US,M
2022,SE,FT,Data Analyst,117000,US,1,US,M
2022,SE,FT,Data Analyst,99450,US,1,US,M
2022,SE,FT,Data Analyst,175000,US,1,US,M
2022,SE,FT,Data Analyst,130000,US,1,US,M
2022,SE,FT,Data Science Manager,189500,US,1,US,L
2022,SE,FT,Data Science Manager,140100,US,1,US,L
2022,SE,FT,Data Engineer,177600,US,1,US,L
2022,SE,FT,Data Engineer,131300,US,1,US,L
2022,SE,FT,Machine Learning Engineer,202900,US,1,US,L
2022,SE,FT,Machine Learning Engineer,131300,US,1,US,L
2022,SE,FT,Data Engineer,145000,US,1,US,M
2022,SE,FT,Data Engineer,115000,US,1,US,M
2022,SE,FT,Data Scientist,180000,US,1,US,L
2022,SE,FT,Data Scientist,140000,US,1,US,L
2022,EN,FT,Data Analyst,150000,US,1,US,L
2022,SE,FT,Analytics Engineer,48000,AR,1,US,S
2022,SE,FT,Data Engineer,210000,US,1,US,M
2022,SE,FT,Data Engineer,100000,US,1,US,M
2022,EN,FT,Data Analyst,55000,US,1,US,S
2022,MI,FT,Data Analyst,130000,US,1,US,M
2022,SE,FT,Data Specialist,221300,US,1,US,L
2022,SE,FT,Data Specialist,148700,US,1,US,L
2022,SE,FT,Data Engineer,170000,US,1,US,M
2022,SE,FT,Data Engineer,130000,US,1,US,M
2022,SE,FT,Data Analyst,128875,US,1,US,M
2022,SE,FT,Data Analyst,93700,US,1,US,M
2022,SE,FT,Machine Learning Engineer,180000,US,1,US,M
2022,SE,FT,Machine Learning Engineer,100000,US,1,US,M
2022,SE,FT,Data Analyst,136260,US,1,US,M
2022,SE,FT,Data Analyst,109280,US,1,US,M
2022,SE,FT,Data Scientist,160000,US,1,US,L
2022,SE,FT,Data Scientist,92000,US,1,US,L
2022,SE,FT,Data Engineer,200000,US,1,US,M
2022,SE,FT,Data Engineer,160000,US,1,US,M
2022,SE,FT,Data Analyst,117000,US,1,US,M
2022,SE,FT,Data Analyst,99450,US,1,US,M
2022,EN,FT,Data Engineer,129000,US,1,US,L
2022,EN,FT,Data Engineer,86000,US,1,US,L
2022,SE,FT,Business Data Analyst,100000,US,1,US,L
2022,MI,FT,AI Scientist,200000,US,1,US,M
2022,EN,FT,Machine Learning Developer,180000,US,1,US,L
2022,MI,FT,Data Scientist,153000,US,1,US,L
2022,SE,FT,Data Engineer,210000,US,1,US,M
2022,SE,FT,Data Engineer,100000,US,1,US,M
2022,SE,FT,Data Analyst,150075,US,1,US,M
2022,SE,FT,Data Analyst,110925,US,1,US,M
2022,SE,FT,Data Scientist,160000,US,1,US,L
2022,SE,FT,Data Scientist,92000,US,1,US,L
2022,SE,FT,Machine Learning Engineer,202900,US,1,US,L
2022,SE,FT,Machine Learning Engineer,131300,US,1,US,L
2022,SE,FT,Data Engineer,175000,US,1,US,M
2022,SE,FT,Data Engineer,135000,US,1,US,M
2022,SE,FT,Data Science Manager,300000,US,1,US,M
2022,SE,FT,Data Science Manager,200000,US,1,US,M
2022,MI,FT,AI Scientist,200000,IN,1,US,L
2022,SE,FT,Data Analyst,112900,US,1,US,M
2022,SE,FT,Data Analyst,90320,US,1,US,M
2022,SE,FT,Data Analytics Manager,145000,US,1,US,M
2022,SE,FT,Data Analytics Manager,105400,US,1,US,M
2022,SE,FT,Data Scientist,215300,US,1,US,L
2022,SE,FT,Data Scientist,158200,US,1,US,L
2022,SE,FT,Data Engineer,209100,US,1,US,L
2022,SE,FT,Data Engineer,154600,US,1,US,L
2022,SE,FT,Data Engineer,175000,US,1,US,M
2022,SE,FT,Data Engineer,155000,US,1,US,M
2022,SE,FT,Data Scientist,170000,US,1,US,M
2022,SE,FT,Data Scientist,123000,US,1,US,M
2022,SE,FT,Data Engineer,165400,US,1,US,M
2022,SE,FT,Data Engineer,132320,US,1,US,M
2022,SE,FT,Data Architect,208775,US,1,US,M
2022,SE,FT,Data Architect,147800,US,1,US,M
2022,SE,FT,Data Engineer,136994,US,1,US,M
2022,SE,FT,Data Engineer,101570,US,1,US,M
2022,SE,FT,Data Analyst,128875,US,1,US,M
2022,SE,FT,Data Analyst,93700,US,1,US,M
2022,SE,FT,Data Engineer,183600,US,1,US,L
2022,SE,FT,Data Engineer,100800,US,1,US,L
2022,SE,FT,Data Scientist,260000,US,1,US,M
2022,SE,FT,Data Scientist,180000,US,1,US,M
2022,MI,FT,Machine Learning Scientist,160000,US,1,US,L
2022,MI,FT,Machine Learning Scientist,112300,US,1,US,L
2022,MI,FT,Data Science Manager,241000,US,1,US,M
2022,MI,FT,Data Science Manager,159000,US,1,US,M
2022,EX,FT,Data Engineer,242000,US,1,US,M
2022,EX,FT,Data Engineer,200000,US,1,US,M
2022,SE,FT,Data Scientist,165220,US,1,US,M
2022,SE,FT,Data Scientist,120160,US,1,US,M
2022,SE,FT,Data Analyst,124190,US,1,US,M
2022,SE,FT,Data Analyst,90320,US,1,US,M
2022,SE,FT,Data Analyst,155000,US,1,US,M
2022,SE,FT,Data Analyst,120600,US,1,US,M
2022,MI,FT,Data Engineer,170000,US,1,US,M
2022,MI,FT,Data Engineer,150000,US,1,US,M
2022,SE,FT,Data Analyst,102100,US,1,US,M
2022,SE,FT,Data Analyst,84900,US,1,US,M
2022,SE,FT,Data Scientist,136620,US,1,US,M
2022,SE,FT,Data Scientist,99360,US,1,US,M
2022,SE,FT,Data Scientist,146000,US,1,US,M
2022,SE,FT,Data Scientist,123000,US,1,US,M
2022,EX,FT,Data Analyst,130000,US,1,US,M
2022,EX,FT,Data Analyst,110000,US,1,US,M
2022,SE,FT,Data Analyst,170000,US,1,US,M
2022,SE,FT,Data Analyst,135000,US,1,US,M
2022,SE,FT,Data Science Manager,161342,US,1,US,M
2022,SE,FT,Data Science Manager,137141,US,1,US,M
2022,SE,FT,Data Scientist,167000,US,1,US,M
2022,SE,FT,Data Scientist,123000,US,1,US,M
2022,SE,FT,Data Scientist,211500,US,1,US,M
2022,SE,FT,Data Scientist,138600,US,1,US,M
2022,MI,FT,Data Analyst,167000,US,1,US,M
2022,MI,FT,Data Analyst,115500,US,1,US,M
2022,SE,FT,Data Analyst,112900,US,1,US,M
2022,SE,FT,Data Analyst,90320,US,1,US,M
2022,SE,FT,Data Analyst,112900,US,1,US,M
2022,SE,FT,Data Analyst,90320,US,1,US,M
2022,SE,FT,Data Engineer,165400,US,1,US,M
2022,SE,FT,Data Engineer,132320,US,1,US,M
2022,SE,FT,Data Engineer,243900,US,1,US,M
2022,SE,FT,Data Engineer,156600,US,1,US,M
2022,SE,FT,Data Analyst,136600,US,1,US,M
2022,SE,FT,Data Analyst,109280,US,1,US,M
2022,SE,FT,Data Engineer,128875,US,1,US,M
2022,SE,FT,Data Engineer,93700,US,1,US,M
2022,EX,FT,Head of Data Science,224000,US,1,US,M
2022,EX,FT,Head of Data Science,167875,US,1,US,M
2022,EX,FT,Analytics Engineer,175000,US,1,US,M
2022,EX,FT,Analytics Engineer,135000,US,1,US,M
2022,SE,FT,Data Engineer,209100,US,1,US,L
